"filename","subject","date","time","tot_num_trials","tot_num_free","tot_num_fd","tot_num_fi","tot_forced_trials","events_before_center","events_before_center_fd","events_before_center_fi","events_before_center_tot","events_before_choice","events_before_choice_fd","events_before_choice_fi","events_before_choice_tot","events_during_to","events_during_to_fd","events_during_to_fi","events_during_to_tot"
"./Ship3_Latin-square/2019-10-02_10h08m_Subject 47244.txt","47244",2019-10-02,"10:08",84,60,10,14,24,14,1,5,20,73,18,22,113,853,140,199,1192
"./Ship3_Latin-square/2019-10-02_10h08m_Subject 47633.txt","47633",2019-10-02,"10:08",78,60,8,10,18,44,2,3,49,52,11,12,75,513,70,81,664
"./Ship3_Latin-square/2019-10-02_10h08m_Subject 47636.txt","47636",2019-10-02,"10:08",79,60,5,14,19,51,3,15,69,72,10,26,108,310,38,50,398
"./Ship3_Latin-square/2019-10-02_10h08m_Subject 47752.txt","47752",2019-10-02,"10:08",82,60,10,12,22,36,7,7,50,29,35,5,69,548,128,94,770
"./Ship3_Latin-square/2019-10-02_10h08m_Subject 47767.txt","47767",2019-10-02,"10:08",84,60,13,11,24,14,4,5,23,64,18,7,89,317,91,59,467
"./Ship3_Latin-square/2019-10-02_10h08m_Subject 47768.txt","47768",2019-10-02,"10:08",84,60,11,13,24,24,8,9,41,23,7,21,51,409,77,169,655
"./Ship3_Latin-square/2019-10-02_10h08m_Subject 47780.txt","47780",2019-10-02,"10:08",82,60,11,11,22,65,10,19,94,37,12,6,55,328,11,133,472
"./Ship3_Latin-square/2019-10-02_10h22m_Subject 46884.txt","46884",2019-10-02,"10:22",78,60,8,10,18,32,0,2,34,32,7,3,42,275,44,32,351
"./Ship3_Latin-square/2019-10-02_10h22m_Subject 47083.txt","47083",2019-10-02,"10:22",80,60,5,15,20,70,16,8,94,26,2,13,41,357,24,109,490
"./Ship3_Latin-square/2019-10-02_10h22m_Subject 47086.txt","47086",2019-10-02,"10:22",77,60,9,8,17,22,5,2,29,9,3,0,12,629,83,87,799
"./Ship3_Latin-square/2019-10-02_10h22m_Subject 47246.txt","47246",2019-10-02,"10:22",80,60,7,13,20,32,1,5,38,12,2,6,20,363,54,98,515
"./Ship3_Latin-square/2019-10-02_10h22m_Subject 47635.txt","47635",2019-10-02,"10:22",78,60,9,9,18,28,6,2,36,44,11,4,59,432,74,80,586
"./Ship3_Latin-square/2019-10-02_10h22m_Subject 47779.txt","47779",2019-10-02,"10:22",57,44,6,7,13,58,10,9,77,63,12,10,85,84,13,15,112
"./Ship3_Latin-square/2019-10-02_10h22m_Subject 47790.txt","47790",2019-10-02,"10:22",56,40,9,7,16,57,7,74,138,32,10,7,49,105,35,18,158
"./Ship3_Latin-square/2019-10-02_10h22m_Subject 47797.txt","47797",2019-10-02,"10:22",73,55,12,6,18,63,12,6,81,40,18,5,63,181,30,19,230
"./Ship3_Latin-square/2019-10-02_11h25m_Subject 46900.txt","46900",2019-10-02,"11:25",74,60,6,8,14,7,0,0,7,65,4,34,103,1386,100,223,1709
"./Ship3_Latin-square/2019-10-02_11h25m_Subject 46986.txt","46986",2019-10-02,"11:25",67,49,8,10,18,41,3,7,51,12,6,4,22,193,26,36,255
"./Ship3_Latin-square/2019-10-02_11h25m_Subject 47076.txt","47076",2019-10-02,"11:25",79,60,8,11,19,5,1,1,7,11,6,2,19,1094,123,211,1428
"./Ship3_Latin-square/2019-10-02_11h25m_Subject 47079.txt","47079",2019-10-02,"11:25",76,60,6,10,16,11,1,2,14,52,9,7,68,434,56,86,576
"./Ship3_Latin-square/2019-10-02_11h25m_Subject 47082.txt","47082",2019-10-02,"11:25",84,60,11,13,24,27,2,5,34,22,0,28,50,306,50,88,444
"./Ship3_Latin-square/2019-10-02_11h25m_Subject 47092.txt","47092",2019-10-02,"11:25",79,60,9,10,19,19,1,2,22,47,4,5,56,1028,140,176,1344
"./Ship3_Latin-square/2019-10-02_11h25m_Subject 47098.txt","47098",2019-10-02,"11:25",82,60,9,13,22,10,4,0,14,8,0,0,8,460,75,102,637
"./Ship3_Latin-square/2019-10-02_11h25m_Subject 47226.txt","47226",2019-10-02,"11:25",80,60,9,11,20,11,2,0,13,55,12,13,80,2595,546,543,3684
"./Ship3_Latin-square/2019-10-02_11h25m_Subject 47227.txt","47227",2019-10-02,"11:25",79,60,4,15,19,51,1,4,56,16,6,7,29,496,21,138,655
"./Ship3_Latin-square/2019-10-02_11h25m_Subject 47250.txt","47250",2019-10-02,"11:25",85,60,10,15,25,15,1,2,18,23,12,10,45,959,199,236,1394
"./Ship3_Latin-square/2019-10-02_11h25m_Subject 47645.txt","47645",2019-10-02,"11:25",74,53,9,12,21,105,12,12,129,8,3,6,17,221,47,82,350
"./Ship3_Latin-square/2019-10-02_11h25m_Subject 47646.txt","47646",2019-10-02,"11:25",81,60,9,12,21,18,1,2,21,88,28,24,140,1395,206,292,1893
"./Ship3_Latin-square/2019-10-02_11h25m_Subject 47755.txt","47755",2019-10-02,"11:25",80,60,7,13,20,30,3,5,38,55,23,8,86,651,64,201,916
"./Ship3_Latin-square/2019-10-02_11h25m_Subject 47760.txt","47760",2019-10-02,"11:25",79,60,9,10,19,21,2,2,25,32,17,20,69,1020,197,136,1353
"./Ship3_Latin-square/2019-10-02_11h25m_Subject 47770.txt","47770",2019-10-02,"11:25",55,41,6,8,14,117,8,6,131,42,7,14,63,164,20,27,211
"./Ship3_Latin-square/2019-10-02_11h25m_Subject 47795.txt","47795",2019-10-02,"11:25",79,60,7,12,19,28,7,6,41,40,8,23,71,520,30,127,677
"./Ship3_Latin-square/2019-10-02_11h29m_Subject 47229.txt","47229",2019-10-02,"11:29",78,60,7,11,18,11,4,2,17,35,6,8,49,898,101,146,1145
"./Ship3_Latin-square/2019-10-02_11h29m_Subject 47233.txt","47233",2019-10-02,"11:29",78,60,6,12,18,31,3,0,34,36,6,7,49,442,36,105,583
"./Ship3_Latin-square/2019-10-02_11h29m_Subject 47234.txt","47234",2019-10-02,"11:29",81,60,14,7,21,27,5,5,37,41,15,8,64,585,140,90,815
"./Ship3_Latin-square/2019-10-02_11h29m_Subject 47237.txt","47237",2019-10-02,"11:29",73,53,11,9,20,63,9,29,101,77,8,36,121,282,8,57,347
"./Ship3_Latin-square/2019-10-02_11h29m_Subject 47241.txt","47241",2019-10-02,"11:29",80,60,10,10,20,18,2,4,24,6,9,0,15,691,58,174,923
"./Ship3_Latin-square/2019-10-02_11h29m_Subject 47247.txt","47247",2019-10-02,"11:29",74,60,7,7,14,18,2,2,22,17,2,3,22,336,28,53,417
"./Ship3_Latin-square/2019-10-02_11h29m_Subject 47777.txt","47777",2019-10-02,"11:29",80,60,7,13,20,66,5,16,87,40,4,13,57,277,29,60,366
"./Ship3_Latin-square/2019-10-02_11h29m_Subject 47784.txt","47784",2019-10-02,"11:29",77,60,8,9,17,35,3,3,41,73,19,22,114,1199,170,153,1522
"./Ship3_Latin-square/2019-10-02_12h36m_Subject 46880.txt","46880",2019-10-02,"12:36",82,60,4,18,22,6,1,2,9,7,1,4,12,781,31,236,1048
"./Ship3_Latin-square/2019-10-02_12h36m_Subject 46882.txt","46882",2019-10-02,"12:36",67,51,12,4,16,64,18,2,84,38,36,3,77,234,10,24,268
"./Ship3_Latin-square/2019-10-02_12h36m_Subject 46883.txt","46883",2019-10-02,"12:36",75,60,5,10,15,16,1,0,17,26,13,6,45,660,49,109,818
"./Ship3_Latin-square/2019-10-02_12h36m_Subject 46894.txt","46894",2019-10-02,"12:36",84,60,13,11,24,88,14,10,112,18,35,3,56,272,36,52,360
"./Ship3_Latin-square/2019-10-02_12h36m_Subject 46896.txt","46896",2019-10-02,"12:36",81,60,6,15,21,23,2,2,27,32,6,11,49,985,81,259,1325
"./Ship3_Latin-square/2019-10-02_12h36m_Subject 47088.txt","47088",2019-10-02,"12:36",79,60,9,10,19,19,2,2,23,38,12,9,59,778,96,185,1059
"./Ship3_Latin-square/2019-10-02_12h36m_Subject 47228.txt","47228",2019-10-02,"12:36",79,60,9,10,19,18,2,4,24,9,3,0,12,552,58,123,733
"./Ship3_Latin-square/2019-10-02_12h36m_Subject 47243.txt","47243",2019-10-02,"12:36",83,60,13,10,23,64,8,8,80,64,50,12,126,577,81,103,761
"./Ship3_Latin-square/2019-10-02_12h36m_Subject 47249.txt","47249",2019-10-02,"12:36",81,60,12,9,21,37,6,7,50,50,27,7,84,388,79,70,537
"./Ship3_Latin-square/2019-10-02_12h36m_Subject 47639.txt","47639",2019-10-02,"12:36",85,60,11,14,25,15,3,1,19,9,9,1,19,716,77,222,1015
"./Ship3_Latin-square/2019-10-02_12h36m_Subject 47649.txt","47649",2019-10-02,"12:36",81,60,9,12,21,22,5,6,33,20,1,3,24,429,84,96,609
"./Ship3_Latin-square/2019-10-02_12h36m_Subject 47753.txt","47753",2019-10-02,"12:36",82,60,13,9,22,84,9,17,110,41,28,16,85,433,38,60,531
"./Ship3_Latin-square/2019-10-02_12h36m_Subject 47758.txt","47758",2019-10-02,"12:36",81,60,11,10,21,11,4,0,15,56,57,0,113,875,165,154,1194
"./Ship3_Latin-square/2019-10-02_12h36m_Subject 47759.txt","47759",2019-10-02,"12:36",79,60,10,9,19,27,5,7,39,54,7,20,81,506,48,123,677
"./Ship3_Latin-square/2019-10-02_12h36m_Subject 47776.txt","47776",2019-10-02,"12:36",82,60,9,13,22,19,0,6,25,47,22,9,78,918,77,260,1255
"./Ship3_Latin-square/2019-10-02_12h36m_Subject 47799.txt","47799",2019-10-02,"12:36",84,60,12,12,24,23,0,8,31,56,31,13,100,473,97,136,706
"./Ship3_Latin-square/2019-10-02_12h41m_Subject 46881.txt","46881",2019-10-02,"12:41",79,60,7,12,19,17,0,1,18,48,18,18,84,980,71,222,1273
"./Ship3_Latin-square/2019-10-02_12h41m_Subject 47087.txt","47087",2019-10-02,"12:41",76,60,6,10,16,20,1,1,22,35,6,2,43,394,51,54,499
"./Ship3_Latin-square/2019-10-02_12h41m_Subject 47626.txt","47626",2019-10-02,"12:41",82,60,4,18,22,17,0,6,23,30,1,13,44,273,30,89,392
"./Ship3_Latin-square/2019-10-02_12h41m_Subject 47632.txt","47632",2019-10-02,"12:41",78,60,10,8,18,27,2,1,30,11,5,4,20,780,88,151,1019
"./Ship3_Latin-square/2019-10-02_12h41m_Subject 47634.txt","47634",2019-10-02,"12:41",84,60,9,15,24,25,6,7,38,14,4,17,35,356,34,118,508
"./Ship3_Latin-square/2019-10-02_12h41m_Subject 47640.txt","47640",2019-10-02,"12:41",79,60,11,8,19,29,8,3,40,16,8,2,26,469,69,82,620
"./Ship3_Latin-square/2019-10-02_12h41m_Subject 47754.txt","47754",2019-10-02,"12:41",74,54,9,11,20,38,4,10,52,63,6,27,96,264,36,84,384
"./Ship3_Latin-square/2019-10-02_12h41m_Subject 47800.txt","47800",2019-10-02,"12:41",78,60,8,10,18,56,6,9,71,74,16,15,105,160,7,51,218
"./Ship3_Latin-square/2019-10-02_14h02m_Subject 46876.txt","46876",2019-10-02,"14:02",79,60,8,11,19,24,2,1,27,2,1,2,5,678,64,151,893
"./Ship3_Latin-square/2019-10-02_14h02m_Subject 46877.txt","46877",2019-10-02,"14:02",85,60,13,12,25,3,2,1,6,28,11,21,60,1340,326,354,2020
"./Ship3_Latin-square/2019-10-02_14h02m_Subject 46893.txt","46893",2019-10-02,"14:02",79,60,8,11,19,8,0,4,12,94,18,7,119,1101,112,261,1474
"./Ship3_Latin-square/2019-10-02_14h02m_Subject 46895.txt","46895",2019-10-02,"14:02",85,59,10,16,26,42,10,8,60,23,30,11,64,176,59,68,303
"./Ship3_Latin-square/2019-10-02_14h02m_Subject 47638.txt","47638",2019-10-02,"14:02",80,60,15,5,20,99,14,10,123,39,15,0,54,271,37,17,325
"./Ship3_Latin-square/2019-10-02_14h02m_Subject 47757.txt","47757",2019-10-02,"14:02",70,48,15,7,22,86,21,7,114,37,29,31,97,221,74,43,338
"./Ship3_Latin-square/2019-10-02_14h02m_Subject 47769.txt","47769",2019-10-02,"14:02",84,60,12,12,24,21,6,1,28,44,13,11,68,804,172,215,1191
"./Ship3_Latin-square/2019-10-02_14h02m_Subject 47771.txt","47771",2019-10-02,"14:02",80,60,8,12,20,13,1,0,14,7,1,0,8,940,103,198,1241
"./Ship3_Latin-square/2019-10-02_14h02m_Subject 47775.txt","47775",2019-10-02,"14:02",81,60,8,13,21,33,4,9,46,15,10,3,28,520,74,118,712
"./Ship3_Latin-square/2019-10-02_14h02m_Subject 47781.txt","47781",2019-10-02,"14:02",84,60,11,13,24,26,3,2,31,52,14,10,76,536,17,210,763
"./Ship3_Latin-square/2019-10-02_14h02m_Subject 47782.txt","47782",2019-10-02,"14:02",78,60,8,10,18,24,0,1,25,15,3,4,22,543,85,110,738
"./Ship3_Latin-square/2019-10-02_14h02m_Subject 47783.txt","47783",2019-10-02,"14:02",82,60,13,9,22,71,10,14,95,50,5,12,67,309,16,57,382
"./Ship3_Latin-square/2019-10-02_14h02m_Subject 47785.txt","47785",2019-10-02,"14:02",83,60,13,10,23,31,2,14,47,45,19,20,84,653,19,196,868
"./Ship3_Latin-square/2019-10-02_14h02m_Subject 47786.txt","47786",2019-10-02,"14:02",58,46,10,2,12,62,7,3,72,39,10,1,50,86,3,7,96
"./Ship3_Latin-square/2019-10-02_14h02m_Subject 47788.txt","47788",2019-10-02,"14:02",79,60,8,11,19,23,2,5,30,57,11,6,74,783,96,165,1044
"./Ship3_Latin-square/2019-10-02_14h06m_Subject 46888.txt","46888",2019-10-02,"14:06",83,60,15,8,23,40,10,1,51,59,44,14,117,335,21,51,407
"./Ship3_Latin-square/2019-10-02_14h06m_Subject 46889.txt","46889",2019-10-02,"14:06",79,60,8,11,19,12,1,1,14,11,1,2,14,1035,184,186,1405
"./Ship3_Latin-square/2019-10-02_14h06m_Subject 46890.txt","46890",2019-10-02,"14:06",83,60,10,13,23,20,3,5,28,7,0,10,17,382,86,107,575
"./Ship3_Latin-square/2019-10-02_14h06m_Subject 46892.txt","46892",2019-10-02,"14:06",83,60,12,11,23,23,3,11,37,40,23,10,73,627,91,114,832
"./Ship3_Latin-square/2019-10-02_14h06m_Subject 46898.txt","46898",2019-10-02,"14:06",77,60,7,10,17,27,4,4,35,51,12,15,78,326,27,141,494
"./Ship3_Latin-square/2019-10-02_14h06m_Subject 47097.txt","47097",2019-10-02,"14:06",83,60,9,14,23,11,1,1,13,48,10,11,69,929,137,219,1285
"./Ship3_Latin-square/2019-10-02_14h06m_Subject 47099.txt","47099",2019-10-02,"14:06",80,60,10,10,20,18,3,6,27,25,22,14,61,884,103,157,1144
"./Ship3_Latin-square/2019-10-02_14h06m_Subject 47798.txt","47798",2019-10-02,"14:06",76,60,6,10,16,24,1,1,26,11,4,3,18,211,27,68,306
"./Ship3_Latin-square/2019-10-02_15h10m_Subject 47080.txt","47080",2019-10-02,"15:10",82,60,10,12,22,16,1,2,19,36,10,8,54,451,9,211,671
"./Ship3_Latin-square/2019-10-02_15h10m_Subject 47089.txt","47089",2019-10-02,"15:10",78,60,6,12,18,35,3,6,44,41,9,7,57,284,28,53,365
"./Ship3_Latin-square/2019-10-02_15h10m_Subject 47762.txt","47762",2019-10-02,"15:10",80,60,8,12,20,12,2,7,21,21,3,11,35,313,35,69,417
"./Ship3_Latin-square/2019-10-02_15h10m_Subject 47791.txt","47791",2019-10-02,"15:10",78,60,6,12,18,6,2,0,8,12,1,5,18,839,87,175,1101
"./Ship3_Latin-square/2019-10-03_09h50m_Subject 46878.txt","46878",2019-10-03,"09:50",75,60,6,9,15,13,1,2,16,18,2,3,23,544,49,72,665
"./Ship3_Latin-square/2019-10-03_09h50m_Subject 46885.txt","46885",2019-10-03,"09:50",81,60,9,12,21,58,2,6,66,25,0,7,32,334,53,56,443
"./Ship3_Latin-square/2019-10-03_09h50m_Subject 46899.txt","46899",2019-10-03,"09:50",81,60,11,10,21,22,8,2,32,37,9,9,55,760,145,166,1071
"./Ship3_Latin-square/2019-10-03_09h50m_Subject 47081.txt","47081",2019-10-03,"09:50",82,60,10,12,22,33,6,6,45,29,2,25,56,359,12,121,492
"./Ship3_Latin-square/2019-10-03_09h50m_Subject 47091.txt","47091",2019-10-03,"09:50",76,60,8,8,16,21,2,3,26,56,12,12,80,270,35,37,342
"./Ship3_Latin-square/2019-10-03_09h50m_Subject 47095.txt","47095",2019-10-03,"09:50",80,60,10,10,20,46,4,11,61,60,7,23,90,244,24,42,310
"./Ship3_Latin-square/2019-10-03_09h50m_Subject 47231.txt","47231",2019-10-03,"09:50",80,60,10,10,20,65,10,12,87,17,15,6,38,230,59,45,334
"./Ship3_Latin-square/2019-10-03_09h50m_Subject 47238.txt","47238",2019-10-03,"09:50",80,60,11,9,20,27,1,5,33,59,17,10,86,319,18,80,417
"./Ship3_Latin-square/2019-10-03_09h50m_Subject 47242.txt","47242",2019-10-03,"09:50",82,60,9,13,22,39,5,9,53,57,18,11,86,271,3,150,424
"./Ship3_Latin-square/2019-10-03_09h50m_Subject 47244.txt","47244",2019-10-03,"09:50",78,60,6,12,18,22,1,3,26,36,8,4,48,805,95,165,1065
"./Ship3_Latin-square/2019-10-03_09h50m_Subject 47633.txt","47633",2019-10-03,"09:50",76,60,7,9,16,42,2,1,45,47,6,11,64,384,40,49,473
"./Ship3_Latin-square/2019-10-03_09h50m_Subject 47636.txt","47636",2019-10-03,"09:50",81,60,14,7,21,117,7,3,127,53,18,4,75,482,150,39,671
"./Ship3_Latin-square/2019-10-03_09h50m_Subject 47752.txt","47752",2019-10-03,"09:50",79,60,9,10,19,53,7,4,64,23,20,12,55,563,106,102,771
"./Ship3_Latin-square/2019-10-03_09h50m_Subject 47767.txt","47767",2019-10-03,"09:50",80,60,11,9,20,69,5,16,90,101,32,33,166,164,3,46,213
"./Ship3_Latin-square/2019-10-03_09h50m_Subject 47768.txt","47768",2019-10-03,"09:50",83,60,8,15,23,10,3,9,22,20,1,2,23,739,104,190,1033
"./Ship3_Latin-square/2019-10-03_09h50m_Subject 47780.txt","47780",2019-10-03,"09:50",79,60,8,11,19,46,5,4,55,44,13,11,68,437,62,103,602
"./Ship3_Latin-square/2019-10-03_09h53m_Subject 46884.txt","46884",2019-10-03,"09:53",80,60,8,12,20,25,1,2,28,11,3,1,15,350,61,85,496
"./Ship3_Latin-square/2019-10-03_09h53m_Subject 47083.txt","47083",2019-10-03,"09:53",81,60,9,12,21,43,15,3,61,28,7,8,43,395,50,99,544
"./Ship3_Latin-square/2019-10-03_09h53m_Subject 47086.txt","47086",2019-10-03,"09:53",81,60,11,10,21,44,3,8,55,31,4,10,45,282,29,105,416
"./Ship3_Latin-square/2019-10-03_09h53m_Subject 47246.txt","47246",2019-10-03,"09:53",78,60,5,13,18,27,2,3,32,10,1,3,14,456,51,100,607
"./Ship3_Latin-square/2019-10-03_09h53m_Subject 47635.txt","47635",2019-10-03,"09:53",78,60,8,10,18,12,0,1,13,30,12,9,51,742,98,119,959
"./Ship3_Latin-square/2019-10-03_09h53m_Subject 47779.txt","47779",2019-10-03,"09:53",77,60,6,11,17,37,2,4,43,78,15,7,100,289,37,60,386
"./Ship3_Latin-square/2019-10-03_09h53m_Subject 47790.txt","47790",2019-10-03,"09:53",79,60,10,9,19,68,6,18,92,50,17,5,72,217,21,26,264
"./Ship3_Latin-square/2019-10-03_09h53m_Subject 47797.txt","47797",2019-10-03,"09:53",50,36,10,4,14,51,13,3,67,39,9,33,81,72,7,11,90
"./Ship3_Latin-square/2019-10-03_11h15m_Subject 46900.txt","46900",2019-10-03,"11:15",78,60,6,12,18,11,0,0,11,56,8,11,75,1169,88,341,1598
"./Ship3_Latin-square/2019-10-03_11h15m_Subject 46986.txt","46986",2019-10-03,"11:15",67,52,10,5,15,48,9,2,59,48,8,2,58,207,37,50,294
"./Ship3_Latin-square/2019-10-03_11h15m_Subject 47076.txt","47076",2019-10-03,"11:15",70,50,11,9,20,30,1,7,38,116,3,151,270,399,7,71,477
"./Ship3_Latin-square/2019-10-03_11h15m_Subject 47079.txt","47079",2019-10-03,"11:15",79,60,9,10,19,24,7,2,33,45,11,10,66,536,89,94,719
"./Ship3_Latin-square/2019-10-03_11h15m_Subject 47082.txt","47082",2019-10-03,"11:15",71,50,13,8,21,70,14,5,89,30,19,10,59,171,19,41,231
"./Ship3_Latin-square/2019-10-03_11h15m_Subject 47092.txt","47092",2019-10-03,"11:15",77,60,8,9,17,21,3,2,26,21,5,0,26,1087,138,168,1393
"./Ship3_Latin-square/2019-10-03_11h15m_Subject 47098.txt","47098",2019-10-03,"11:15",80,60,14,6,20,45,5,9,59,52,5,13,70,193,2,30,225
"./Ship3_Latin-square/2019-10-03_11h15m_Subject 47226.txt","47226",2019-10-03,"11:15",80,60,9,11,20,25,4,5,34,45,8,11,64,791,6,359,1156
"./Ship3_Latin-square/2019-10-03_11h15m_Subject 47227.txt","47227",2019-10-03,"11:15",76,60,13,3,16,64,7,2,73,44,21,3,68,245,10,20,275
"./Ship3_Latin-square/2019-10-03_11h15m_Subject 47250.txt","47250",2019-10-03,"11:15",82,60,13,9,22,50,3,9,62,57,26,17,100,385,8,79,472
"./Ship3_Latin-square/2019-10-03_11h15m_Subject 47645.txt","47645",2019-10-03,"11:15",71,55,12,4,16,96,14,6,116,11,5,2,18,185,24,16,225
"./Ship3_Latin-square/2019-10-03_11h15m_Subject 47646.txt","47646",2019-10-03,"11:15",83,60,12,11,23,59,4,30,93,86,39,15,140,504,6,84,594
"./Ship3_Latin-square/2019-10-03_11h15m_Subject 47755.txt","47755",2019-10-03,"11:15",81,60,10,11,21,30,1,4,35,26,14,6,46,725,96,131,952
"./Ship3_Latin-square/2019-10-03_11h15m_Subject 47760.txt","47760",2019-10-03,"11:15",82,60,11,11,22,25,7,3,35,39,13,5,57,1392,239,292,1923
"./Ship3_Latin-square/2019-10-03_11h15m_Subject 47770.txt","47770",2019-10-03,"11:15",75,58,6,11,17,53,8,3,64,48,5,18,71,267,24,52,343
"./Ship3_Latin-square/2019-10-03_11h15m_Subject 47795.txt","47795",2019-10-03,"11:15",50,37,13,0,13,88,23,0,111,47,38,0,85,135,6,0,141
"./Ship3_Latin-square/2019-10-03_11h20m_Subject 47229.txt","47229",2019-10-03,"11:20",81,60,9,12,21,32,0,7,39,36,7,13,56,327,11,126,464
"./Ship3_Latin-square/2019-10-03_11h20m_Subject 47233.txt","47233",2019-10-03,"11:20",80,60,8,12,20,29,4,4,37,27,2,9,38,390,65,79,534
"./Ship3_Latin-square/2019-10-03_11h20m_Subject 47234.txt","47234",2019-10-03,"11:20",80,60,11,9,20,38,5,7,50,34,15,10,59,373,83,89,545
"./Ship3_Latin-square/2019-10-03_11h20m_Subject 47237.txt","47237",2019-10-03,"11:20",81,60,8,13,21,14,0,2,16,3,2,6,11,691,77,169,937
"./Ship3_Latin-square/2019-10-03_11h20m_Subject 47241.txt","47241",2019-10-03,"11:20",81,60,10,11,21,21,3,12,36,11,5,6,22,553,13,173,739
"./Ship3_Latin-square/2019-10-03_11h20m_Subject 47247.txt","47247",2019-10-03,"11:20",77,60,9,8,17,26,4,9,39,20,2,5,27,315,52,31,398
"./Ship3_Latin-square/2019-10-03_11h20m_Subject 47777.txt","47777",2019-10-03,"11:20",77,60,5,12,17,30,1,3,34,34,1,5,40,419,28,105,552
"./Ship3_Latin-square/2019-10-03_11h20m_Subject 47784.txt","47784",2019-10-03,"11:20",77,60,8,9,17,10,2,2,14,80,21,14,115,1395,167,238,1800
"./Ship3_Latin-square/2019-10-03_12h30m_Subject 46880.txt","46880",2019-10-03,"12:30",84,60,11,13,24,32,1,17,50,58,8,10,76,310,5,104,419
"./Ship3_Latin-square/2019-10-03_12h30m_Subject 46882.txt","46882",2019-10-03,"12:30",81,60,10,11,21,14,0,0,14,72,13,20,105,953,178,266,1397
"./Ship3_Latin-square/2019-10-03_12h30m_Subject 46883.txt","46883",2019-10-03,"12:30",74,60,5,9,14,33,0,7,40,44,7,5,56,668,67,68,803
"./Ship3_Latin-square/2019-10-03_12h30m_Subject 46894.txt","46894",2019-10-03,"12:30",80,60,7,13,20,34,4,2,40,16,6,1,23,530,50,138,718
"./Ship3_Latin-square/2019-10-03_12h30m_Subject 46896.txt","46896",2019-10-03,"12:30",84,60,12,12,24,21,3,4,28,39,21,9,69,670,130,143,943
"./Ship3_Latin-square/2019-10-03_12h30m_Subject 47228.txt","47228",2019-10-03,"12:30",80,60,9,11,20,22,1,2,25,20,11,4,35,494,80,94,668
"./Ship3_Latin-square/2019-10-03_12h30m_Subject 47243.txt","47243",2019-10-03,"12:30",78,60,9,9,18,39,2,7,48,10,19,1,30,816,110,158,1084
"./Ship3_Latin-square/2019-10-03_12h30m_Subject 47639.txt","47639",2019-10-03,"12:30",80,60,12,8,20,60,6,10,76,69,20,22,111,341,39,49,429
"./Ship3_Latin-square/2019-10-03_12h30m_Subject 47649.txt","47649",2019-10-03,"12:30",78,60,4,14,18,22,3,3,28,4,0,29,33,590,59,156,805
"./Ship3_Latin-square/2019-10-03_12h30m_Subject 47753.txt","47753",2019-10-03,"12:30",79,60,9,10,19,25,3,1,29,20,4,3,27,717,104,172,993
"./Ship3_Latin-square/2019-10-03_12h30m_Subject 47776.txt","47776",2019-10-03,"12:30",79,60,9,10,19,16,0,2,18,41,16,8,65,1074,143,257,1474
"./Ship3_Latin-square/2019-10-03_12h33m_Subject 46881.txt","46881",2019-10-03,"12:33",81,60,11,10,21,64,7,15,86,70,16,17,103,322,8,48,378
"./Ship3_Latin-square/2019-10-03_12h33m_Subject 47087.txt","47087",2019-10-03,"12:33",85,60,15,10,25,54,7,14,75,56,23,11,90,266,16,74,356
"./Ship3_Latin-square/2019-10-03_12h33m_Subject 47626.txt","47626",2019-10-03,"12:33",78,60,7,11,18,23,2,0,25,37,2,3,42,320,27,61,408
"./Ship3_Latin-square/2019-10-03_12h33m_Subject 47632.txt","47632",2019-10-03,"12:33",80,60,9,11,20,16,5,2,23,6,0,7,13,957,143,165,1265
"./Ship3_Latin-square/2019-10-03_12h33m_Subject 47634.txt","47634",2019-10-03,"12:33",85,60,14,11,25,53,11,16,80,37,42,10,89,204,19,59,282
"./Ship3_Latin-square/2019-10-03_12h33m_Subject 47640.txt","47640",2019-10-03,"12:33",84,60,13,11,24,61,5,14,80,29,11,11,51,138,8,39,185
"./Ship3_Latin-square/2019-10-03_12h33m_Subject 47754.txt","47754",2019-10-03,"12:33",56,41,10,5,15,46,5,6,57,28,4,3,35,100,22,23,145
"./Ship3_Latin-square/2019-10-03_12h33m_Subject 47800.txt","47800",2019-10-03,"12:33",78,60,3,15,18,61,2,12,75,54,4,13,71,269,9,68,346
"./Ship3_Latin-square/2019-10-03_13h47m_Subject 46876.txt","46876",2019-10-03,"13:47",54,39,12,3,15,37,20,2,59,14,8,1,23,228,1,21,250
"./Ship3_Latin-square/2019-10-03_13h47m_Subject 46877.txt","46877",2019-10-03,"13:47",82,60,11,11,22,5,1,1,7,59,13,6,78,1574,264,301,2139
"./Ship3_Latin-square/2019-10-03_13h47m_Subject 46893.txt","46893",2019-10-03,"13:47",76,60,7,9,16,9,0,20,29,90,10,4,104,1458,184,256,1898
"./Ship3_Latin-square/2019-10-03_13h47m_Subject 46895.txt","46895",2019-10-03,"13:47",82,60,5,17,22,41,2,17,60,14,3,6,23,290,24,55,369
"./Ship3_Latin-square/2019-10-03_13h47m_Subject 46897.txt","46897",2019-10-03,"13:47",76,56,10,10,20,65,9,23,97,69,24,38,131,184,33,38,255
"./Ship3_Latin-square/2019-10-03_13h47m_Subject 47638.txt","47638",2019-10-03,"13:47",82,60,13,9,22,58,11,5,74,19,7,7,33,393,61,78,532
"./Ship3_Latin-square/2019-10-03_13h47m_Subject 47769.txt","47769",2019-10-03,"13:47",85,60,13,12,25,26,4,9,39,39,18,9,66,548,78,123,749
