"filename","subject","date","time","delay","tot_num_trials","tot_num_free","tot_num_fd","tot_num_fi","tot_forced_trials","events_before_center","events_before_center_fd","events_before_center_fi","events_before_center_tot","events_before_choice","events_before_choice_fd","events_before_choice_fi","events_before_choice_tot","events_during_to","events_during_to_fd","events_during_to_fi","events_during_to_tot","avg_rxn_time_free","avg_choice_rxn_time_free","avg_timeout_dur_free","avg_collection_time_free","avg_events_before_collect_imm","avg_events_before_collect_del","events_before_collect_tot","percent_reward_collected"
"./Ship3_Latin-square/2019-10-03_09h53m_Subject 47779.txt","47779",2019-10-03,"09:53",0,77,60,6,11,17,37,2,4,43,78,15,7,100,289,37,60,386,807.85,237.85,2999.89830508475,2503.39622641509,54,78,132,91.8032786885246
"./Ship3_Latin-square/2019-10-03_09h53m_Subject 47790.txt","47790",2019-10-03,"09:53",16,79,60,10,9,19,68,6,18,92,50,17,5,72,217,21,26,264,829.666666666667,296.716666666667,2240.66101694915,2982.08163265306,76,106,182,85.2459016393443
"./Ship3_Latin-square/2019-10-03_09h53m_Subject 47797.txt","47797",2019-10-03,"09:53",24,50,36,10,4,14,51,13,3,67,39,9,33,81,72,7,11,90,2581.68571428571,361.971428571429,2177.14285714286,3983.51612903226,24,38,62,91.6666666666667
"./Ship3_Latin-square/2019-10-03_11h15m_Subject 46900.txt","46900",2019-10-03,"11:15",2,78,60,6,12,18,11,0,0,11,56,8,11,75,1169,88,341,1598,161.733333333333,142.266666666667,2881.32203389831,1090.93220338983,30,51,81,100
"./Ship3_Latin-square/2019-10-03_11h15m_Subject 46986.txt","46986",2019-10-03,"11:15",16,67,52,10,5,15,48,9,2,59,48,8,2,58,207,37,50,294,1870.36538461538,481.423076923077,2372.45098039216,1458.60465116279,79,48,127,88.6792452830189
"./Ship3_Latin-square/2019-10-03_11h15m_Subject 47076.txt","47076",2019-10-03,"11:15",24,70,50,11,9,20,30,1,7,38,116,3,151,270,399,7,71,477,259.98,569.76,1895.96,1163.5,37,102,139,82.3529411764706
"./Ship3_Latin-square/2019-10-03_11h15m_Subject 47079.txt","47079",2019-10-03,"11:15",0,79,60,9,10,19,24,7,2,33,45,11,10,66,536,89,94,719,315.9,182.3,2999.83050847458,1378.16949152542,36,46,82,100
"./Ship3_Latin-square/2019-10-03_11h15m_Subject 47082.txt","47082",2019-10-03,"11:15",24,71,50,13,8,21,70,14,5,89,30,19,10,59,171,19,41,231,1248.9,142.76,2039.98,3650.05,99,52,151,84.3137254901961
"./Ship3_Latin-square/2019-10-03_11h15m_Subject 47092.txt","47092",2019-10-03,"11:15",0,77,60,8,9,17,21,3,2,26,21,5,0,26,1087,138,168,1393,137.4,172.083333333333,2999.94915254237,1611.23728813559,58,114,172,100
"./Ship3_Latin-square/2019-10-03_11h15m_Subject 47098.txt","47098",2019-10-03,"11:15",24,80,60,14,6,20,45,5,9,59,52,5,13,70,193,2,30,225,454.283333333333,399.466666666667,2064.32203389831,1475.72549019608,49,69,118,88.5245901639344
"./Ship3_Latin-square/2019-10-03_11h15m_Subject 47226.txt","47226",2019-10-03,"11:15",24,80,60,9,11,20,25,4,5,34,45,8,11,64,791,6,359,1156,270.533333333333,149.483333333333,1779.62711864407,992.659090909091,21,69,90,80.327868852459
"./Ship3_Latin-square/2019-10-03_11h15m_Subject 47227.txt","47227",2019-10-03,"11:15",24,76,60,13,3,16,64,7,2,73,44,21,3,68,245,10,20,275,765.283333333333,225.65,2145.67796610169,1157.81818181818,65,37,102,93.4426229508197
"./Ship3_Latin-square/2019-10-03_11h15m_Subject 47250.txt","47250",2019-10-03,"11:15",24,82,60,13,9,22,50,3,9,62,57,26,17,100,385,8,79,472,390.866666666667,199.716666666667,1982.94915254237,1004.80392156863,38,53,91,86.8852459016393
"./Ship3_Latin-square/2019-10-03_11h15m_Subject 47645.txt","47645",2019-10-03,"11:15",16,71,55,12,4,16,96,14,6,116,11,5,2,18,185,24,16,225,1939.49090909091,159.527272727273,2389.05454545455,2967.28888888889,66,77,143,85.7142857142857
"./Ship3_Latin-square/2019-10-03_11h15m_Subject 47646.txt","47646",2019-10-03,"11:15",24,83,60,12,11,23,59,4,30,93,86,39,15,140,504,6,84,594,557.416666666667,210.583333333333,1861,1489.09803921569,37,70,107,88.5245901639344
"./Ship3_Latin-square/2019-10-03_11h15m_Subject 47755.txt","47755",2019-10-03,"11:15",2,81,60,10,11,21,30,1,4,35,26,14,6,46,725,96,131,952,161.25,168.35,2894.83050847458,2090.49152542373,77,142,219,100
"./Ship3_Latin-square/2019-10-03_11h15m_Subject 47760.txt","47760",2019-10-03,"11:15",0,82,60,11,11,22,25,7,3,35,39,13,5,57,1392,239,292,1923,120.383333333333,145.983333333333,2999.8813559322,1230.8813559322,38,54,92,100
"./Ship3_Latin-square/2019-10-03_11h15m_Subject 47770.txt","47770",2019-10-03,"11:15",4,75,58,6,11,17,53,8,3,64,48,5,18,71,267,24,52,343,1536.81034482759,205.862068965517,2775.40350877193,4124.62222222222,99,144,243,84.7457627118644
"./Ship3_Latin-square/2019-10-03_11h15m_Subject 47795.txt","47795",2019-10-03,"11:15",24,50,37,13,0,13,88,23,0,111,47,38,0,85,135,6,0,141,2870.54054054054,286.837837837838,2599.88888888889,3200.36111111111,70,5,75,100
"./Ship3_Latin-square/2019-10-03_11h20m_Subject 47229.txt","47229",2019-10-03,"11:20",24,81,60,9,12,21,32,0,7,39,36,7,13,56,327,11,126,464,197,142.05,1820.27118644068,988.9375,25,73,98,81.9672131147541
"./Ship3_Latin-square/2019-10-03_11h20m_Subject 47233.txt","47233",2019-10-03,"11:20",0,80,60,8,12,20,29,4,4,37,27,2,9,38,390,65,79,534,183.766666666667,137.116666666667,2999.8813559322,1937.73214285714,49,57,106,95.0819672131148
"./Ship3_Latin-square/2019-10-03_11h20m_Subject 47234.txt","47234",2019-10-03,"11:20",16,80,60,11,9,20,38,5,7,50,34,15,10,59,373,83,89,545,331.133333333333,165.85,2267.72881355932,1430.85714285714,71,53,124,95.0819672131148
"./Ship3_Latin-square/2019-10-03_11h20m_Subject 47237.txt","47237",2019-10-03,"11:20",0,81,60,8,13,21,14,0,2,16,3,2,6,11,691,77,169,937,103.1,117.25,2999.86440677966,1100.28813559322,9,30,39,100
"./Ship3_Latin-square/2019-10-03_11h20m_Subject 47241.txt","47241",2019-10-03,"11:20",24,81,60,10,11,21,21,3,12,36,11,5,6,22,553,13,173,739,108.5,118.533333333333,1779.66101694915,932.953488372093,39,66,105,80.327868852459
"./Ship3_Latin-square/2019-10-03_11h20m_Subject 47247.txt","47247",2019-10-03,"11:20",2,77,60,9,8,17,26,4,9,39,20,2,5,27,315,52,31,398,380.216666666667,154.466666666667,2894.8813559322,2209.98148148148,42,88,130,93.4426229508197
"./Ship3_Latin-square/2019-10-03_11h20m_Subject 47777.txt","47777",2019-10-03,"11:20",2,77,60,5,12,17,30,1,3,34,34,1,5,40,419,28,105,552,338.083333333333,188.75,2877.89830508475,2000.94827586207,41,55,96,100
"./Ship3_Latin-square/2019-10-03_11h20m_Subject 47784.txt","47784",2019-10-03,"11:20",2,77,60,8,9,17,10,2,2,14,80,21,14,115,1395,167,238,1800,80.6,246.7,2894.8813559322,1098.01694915254,69,107,176,100
"./Ship3_Latin-square/2019-10-03_12h30m_Subject 46880.txt","46880",2019-10-03,"12:30",24,84,60,11,13,24,32,1,17,50,58,8,10,76,310,5,104,419,228.633333333333,310.4,1779.62711864407,1167.97619047619,44,86,130,75.4098360655738
"./Ship3_Latin-square/2019-10-03_12h30m_Subject 46882.txt","46882",2019-10-03,"12:30",4,81,60,10,11,21,14,0,0,14,72,13,20,105,953,178,266,1397,156.633333333333,155.5,2789.81355932203,1726.93181818182,36,228,264,83.6065573770492
"./Ship3_Latin-square/2019-10-03_12h30m_Subject 46883.txt","46883",2019-10-03,"12:30",2,74,60,5,9,14,33,0,7,40,44,7,5,56,668,67,68,803,144.45,160.083333333333,2891.47457627119,1425.28813559322,38,32,70,100
"./Ship3_Latin-square/2019-10-03_12h30m_Subject 46894.txt","46894",2019-10-03,"12:30",8,80,60,7,13,20,34,4,2,40,16,6,1,23,530,50,138,718,555.016666666667,123.166666666667,2525.37288135593,1514.375,33,70,103,96.7213114754098
"./Ship3_Latin-square/2019-10-03_12h30m_Subject 46896.txt","46896",2019-10-03,"12:30",16,84,60,12,12,24,21,3,4,28,39,21,9,69,670,130,143,943,326.733333333333,146.866666666667,2213.54237288136,1230.87931034483,51,35,86,98.3606557377049
"./Ship3_Latin-square/2019-10-03_12h30m_Subject 47228.txt","47228",2019-10-03,"12:30",8,80,60,9,11,20,22,1,2,25,20,11,4,35,494,80,94,668,257.916666666667,137.633333333333,2579.61016949153,1572.22807017544,39,80,119,96.7213114754098
"./Ship3_Latin-square/2019-10-03_12h30m_Subject 47243.txt","47243",2019-10-03,"12:30",8,78,60,9,9,18,39,2,7,48,10,19,1,30,816,110,158,1084,128.316666666667,112.983333333333,2593.15254237288,1375.52542372881,109,63,172,100
"./Ship3_Latin-square/2019-10-03_12h30m_Subject 47639.txt","47639",2019-10-03,"12:30",16,80,60,12,8,20,60,6,10,76,69,20,22,111,341,39,49,429,635.133333333333,519.083333333333,2294.84745762712,1892.33333333333,84,87,171,93.4426229508197
"./Ship3_Latin-square/2019-10-03_12h30m_Subject 47649.txt","47649",2019-10-03,"12:30",0,78,60,4,14,18,22,3,3,28,4,0,29,33,590,59,156,805,167.216666666667,106.45,2999.93220338983,1841.90243902439,61,248,309,83.6065573770492
"./Ship3_Latin-square/2019-10-03_12h30m_Subject 47753.txt","47753",2019-10-03,"12:30",4,79,60,9,10,19,25,3,1,29,20,4,3,27,717,104,172,993,225.666666666667,174.6,2789.79661016949,1500.42372881356,91,134,225,100
"./Ship3_Latin-square/2019-10-03_12h30m_Subject 47776.txt","47776",2019-10-03,"12:30",8,79,60,9,10,19,16,0,2,18,41,16,8,65,1074,143,257,1474,97.0666666666667,119.35,2606.69491525424,1168.79661016949,57,27,84,100
"./Ship3_Latin-square/2019-10-03_12h33m_Subject 46881.txt","46881",2019-10-03,"12:33",24,81,60,11,10,21,64,7,15,86,70,16,17,103,322,8,48,378,499.8,275.2,1779.59322033898,1317.98039215686,37,81,118,86.8852459016393
"./Ship3_Latin-square/2019-10-03_12h33m_Subject 47087.txt","47087",2019-10-03,"12:33",24,85,60,15,10,25,54,7,14,75,56,23,11,90,266,16,74,356,426.333333333333,204.133333333333,2023.62711864407,1588.89655172414,88,22,110,98.3606557377049
"./Ship3_Latin-square/2019-10-03_12h33m_Subject 47626.txt","47626",2019-10-03,"12:33",2,78,60,7,11,18,23,2,0,25,37,2,3,42,320,27,61,408,539.233333333333,159.033333333333,2884.64406779661,2686.73333333333,71,149,220,80.327868852459
"./Ship3_Latin-square/2019-10-03_12h33m_Subject 47632.txt","47632",2019-10-03,"12:33",2,80,60,9,11,20,16,5,2,23,6,0,7,13,957,143,165,1265,153.75,96.8666666666667,2891.49152542373,1532.87931034483,39,77,116,96.7213114754098
"./Ship3_Latin-square/2019-10-03_12h33m_Subject 47634.txt","47634",2019-10-03,"12:33",24,85,60,14,11,25,53,11,16,80,37,42,10,89,204,19,59,282,481.55,164.033333333333,1942.32203389831,1807.72549019608,91,50,141,90.1639344262295
"./Ship3_Latin-square/2019-10-03_12h33m_Subject 47640.txt","47640",2019-10-03,"12:33",24,84,60,13,11,24,61,5,14,80,29,11,11,51,138,8,39,185,1086.98333333333,168.65,1901.61016949153,1931.65909090909,53,63,116,77.0491803278689
"./Ship3_Latin-square/2019-10-03_12h33m_Subject 47754.txt","47754",2019-10-03,"12:33",16,56,41,10,5,15,46,5,6,57,28,4,3,35,100,22,23,145,2240.875,250.375,2359.925,3715.45161290323,25,60,85,82.9268292682927
"./Ship3_Latin-square/2019-10-03_12h33m_Subject 47800.txt","47800",2019-10-03,"12:33",4,78,60,3,15,18,61,2,12,75,54,4,13,71,269,9,68,346,492.7,158.4,2728.81355932203,2054.75862068966,45,72,117,98.3606557377049
"./Ship3_Latin-square/2019-10-03_13h47m_Subject 46876.txt","46876",2019-10-03,"13:47",24,54,39,12,3,15,37,20,2,59,14,8,1,23,228,1,21,250,481.102564102564,160.435897435897,2384.5641025641,1379.64705882353,40,16,56,87.5
"./Ship3_Latin-square/2019-10-03_13h47m_Subject 46877.txt","46877",2019-10-03,"13:47",4,82,60,11,11,22,5,1,1,7,59,13,6,78,1574,264,301,2139,61.35,243.45,2796.59322033898,950.322033898305,46,55,101,100
"./Ship3_Latin-square/2019-10-03_13h47m_Subject 46893.txt","46893",2019-10-03,"13:47",8,76,60,7,9,16,9,0,20,29,90,10,4,104,1458,184,256,1898,49.2,154.216666666667,2579.61016949153,1080.22033898305,85,116,201,100
"./Ship3_Latin-square/2019-10-03_13h47m_Subject 46895.txt","46895",2019-10-03,"13:47",0,82,60,5,17,22,41,2,17,60,14,3,6,23,290,24,55,369,666.616666666667,144.066666666667,2999.8813559322,1743.11538461538,14,78,92,91.8032786885246
"./Ship3_Latin-square/2019-10-03_13h47m_Subject 46897.txt","46897",2019-10-03,"13:47",4,76,56,10,10,20,65,9,23,97,69,24,38,131,184,33,38,255,1022.35714285714,536.25,2807.07142857143,2602.32692307692,28,120,148,92.9824561403509
"./Ship3_Latin-square/2019-10-03_13h47m_Subject 47638.txt","47638",2019-10-03,"13:47",8,82,60,13,9,22,58,11,5,74,19,7,7,33,393,61,78,532,644.4,126.516666666667,2633.79661016949,2142.29824561404,93,33,126,98.3606557377049
"./Ship3_Latin-square/2019-10-03_13h47m_Subject 47769.txt","47769",2019-10-03,"13:47",16,85,60,13,12,25,26,4,9,39,39,18,9,66,548,78,123,749,223.883333333333,166.55,2267.74576271186,1576.22033898305,106,52,158,100
"./Ship3_Latin-square/2019-10-03_13h47m_Subject 47771.txt","47771",2019-10-03,"13:47",16,84,60,15,9,24,26,2,3,31,13,7,3,23,653,84,143,880,189.233333333333,118.733333333333,2321.98305084746,1124.09615384615,16,84,100,93.4426229508197
"./Ship3_Latin-square/2019-10-03_13h47m_Subject 47775.txt","47775",2019-10-03,"13:47",16,80,60,10,10,20,67,6,9,82,28,5,4,37,312,42,103,457,529.616666666667,125,2186.38983050847,1454.39215686275,40,90,130,91.8032786885246
"./Ship3_Latin-square/2019-10-03_13h47m_Subject 47781.txt","47781",2019-10-03,"13:47",4,79,60,8,11,19,12,1,2,15,35,11,4,50,1177,126,252,1555,94.2166666666667,158.066666666667,2789.79661016949,1152.74576271186,42,37,79,100
"./Ship3_Latin-square/2019-10-03_13h47m_Subject 47783.txt","47783",2019-10-03,"13:47",4,77,60,10,7,17,37,4,1,42,68,14,6,88,782,154,88,1024,481.283333333333,196.383333333333,2810.13559322034,1425.47457627119,34,80,114,100
"./Ship3_Latin-square/2019-10-03_13h47m_Subject 47785.txt","47785",2019-10-03,"13:47",4,76,60,6,10,16,19,1,1,21,69,11,19,99,1737,205,355,2297,238.083333333333,129.633333333333,2783.01694915254,1502.20338983051,36,148,184,100
"./Ship3_Latin-square/2019-10-03_13h47m_Subject 47786.txt","47786",2019-10-03,"13:47",8,81,60,10,11,21,56,10,9,75,27,20,51,98,256,30,81,367,896.983333333333,183.866666666667,2606.67796610169,2730.58,45,115,160,88.5245901639344
"./Ship3_Latin-square/2019-10-03_13h51m_Subject 46888.txt","46888",2019-10-03,"13:51",4,76,60,8,8,16,6,0,2,8,49,9,8,66,874,107,127,1108,58.2166666666667,153.55,2789.83050847458,1462.93220338983,49,48,97,100
"./Ship3_Latin-square/2019-10-03_13h51m_Subject 46889.txt","46889",2019-10-03,"13:51",0,82,60,3,19,22,16,1,2,19,24,0,20,44,1262,101,342,1705,84.35,130.216666666667,2999.84745762712,1645.60344827586,31,172,203,98.3606557377049
"./Ship3_Latin-square/2019-10-03_13h51m_Subject 46890.txt","46890",2019-10-03,"13:51",0,82,60,6,16,22,17,5,4,26,7,0,17,24,473,58,138,669,257.35,94.6,2999.93220338983,2313.69047619048,92,175,267,77.0491803278689
"./Ship3_Latin-square/2019-10-03_13h51m_Subject 46892.txt","46892",2019-10-03,"13:51",8,80,60,9,11,20,11,3,0,14,9,1,2,12,972,125,241,1338,67.4,116.316666666667,2566.05084745763,1206.69491525424,44,50,94,100
"./Ship3_Latin-square/2019-10-03_13h51m_Subject 46898.txt","46898",2019-10-03,"13:51",8,76,60,10,6,16,42,4,3,49,74,14,1,89,510,115,54,679,186.266666666667,177.05,2633.81355932203,1587.98148148148,31,91,122,95.0819672131148
"./Ship3_Latin-square/2019-10-03_13h51m_Subject 47097.txt","47097",2019-10-03,"13:51",24,84,60,15,9,24,47,1,7,55,93,31,14,138,536,9,111,656,156.283333333333,296.366666666667,1942.33898305085,998.245614035088,66,29,95,98.3606557377049
"./Ship3_Latin-square/2019-10-03_13h51m_Subject 47099.txt","47099",2019-10-03,"13:51",8,76,60,8,8,16,20,1,1,22,25,9,10,44,909,97,183,1189,99.6333333333333,148.883333333333,2593.18644067797,1299.12068965517,34,99,133,98.3606557377049
"./Ship3_Latin-square/2019-10-03_13h51m_Subject 47798.txt","47798",2019-10-03,"13:51",4,79,60,7,12,19,18,1,1,20,9,2,2,13,282,21,80,383,315.533333333333,115.4,2776.23728813559,2114.33333333333,52,130,182,77.0491803278689
"./Ship3_Latin-square/2019-10-03_15h00m_Subject 47080.txt","47080",2019-10-03,"15:00",4,80,60,7,13,20,7,0,3,10,19,11,12,42,1004,131,215,1350,61.5833333333333,109.666666666667,2782.98305084746,1389.64912280702,41,120,161,96.7213114754098
"./Ship3_Latin-square/2019-10-03_15h00m_Subject 47089.txt","47089",2019-10-03,"15:00",24,46,32,14,0,14,22,9,0,31,19,121,0,140,168,1,0,169,693.46875,218.28125,2849.90625,1773.41935483871,69,3,72,96.969696969697
"./Ship3_Latin-square/2019-10-03_15h00m_Subject 47762.txt","47762",2019-10-03,"15:00",4,77,60,7,10,17,21,2,7,30,16,3,1,20,210,24,30,264,302.283333333333,115.033333333333,2789.76271186441,2635.55813953488,74,92,166,81.9672131147541
"./Ship3_Latin-square/2019-10-03_15h00m_Subject 47791.txt","47791",2019-10-03,"15:00",0,84,60,10,14,24,5,2,3,10,12,3,3,18,851,153,195,1199,67.9166666666667,106.35,2999.89830508475,1473.67796610169,24,27,51,100
"./Ship3_Latin-square/2019-10-04_09h48m_Subject 46884.txt","46884",2019-10-04,"09:48",2,80,60,10,10,20,28,4,7,39,15,4,3,22,221,34,50,305,501.416666666667,159.3,2898.27118644068,2465.45454545455,85,46,131,81.9672131147541
"./Ship3_Latin-square/2019-10-04_09h48m_Subject 47083.txt","47083",2019-10-04,"09:48",0,76,60,4,12,16,50,5,5,60,20,5,10,35,378,26,79,483,532.566666666667,148.133333333333,2999.77966101695,2158.12068965517,78,71,149,98.3606557377049
"./Ship3_Latin-square/2019-10-04_09h48m_Subject 47086.txt","47086",2019-10-04,"09:48",24,83,60,14,9,23,49,8,12,69,40,12,4,56,290,19,56,365,391.066666666667,196.166666666667,1982.94915254237,1166.42857142857,40,34,74,98.3606557377049
"./Ship3_Latin-square/2019-10-04_09h48m_Subject 47246.txt","47246",2019-10-04,"09:48",2,84,60,10,14,24,13,5,3,21,4,1,2,7,397,67,91,555,135.533333333333,128.85,2884.72881355932,2119.3137254902,43,123,166,86.8852459016393
"./Ship3_Latin-square/2019-10-04_09h48m_Subject 47635.txt","47635",2019-10-04,"09:48",4,82,60,8,14,22,9,0,1,10,22,4,11,37,713,94,151,958,111.616666666667,134.983333333333,2776.18644067797,1594.71186440678,57,31,88,100
"./Ship3_Latin-square/2019-10-04_09h48m_Subject 47779.txt","47779",2019-10-04,"09:48",4,83,60,11,12,23,23,3,3,29,47,14,3,64,172,25,61,258,895.65,181.133333333333,2789.79661016949,2834.89743589744,50,92,142,77.0491803278689
"./Ship3_Latin-square/2019-10-04_09h48m_Subject 47790.txt","47790",2019-10-04,"09:48",4,82,60,9,13,22,43,3,4,50,33,8,15,56,463,99,137,699,474.333333333333,251.383333333333,2769.45762711864,2008.01785714286,55,78,133,96.7213114754098
"./Ship3_Latin-square/2019-10-04_09h48m_Subject 47797.txt","47797",2019-10-04,"09:48",8,53,39,6,8,14,48,4,8,60,87,5,12,104,165,27,34,226,3635.34210526316,647.473684210526,2578.86842105263,2098.63636363636,15,81,96,87.1794871794872
"./Ship3_Latin-square/2019-10-04_09h52m_Subject 46878.txt","46878",2019-10-04,"09:52",2,80,60,11,9,20,7,3,1,11,9,14,12,35,898,151,113,1162,106.833333333333,147.616666666667,2908.42372881356,1554.77966101695,85,56,141,100
"./Ship3_Latin-square/2019-10-04_09h52m_Subject 46885.txt","46885",2019-10-04,"09:52",2,82,60,9,13,22,46,8,7,61,17,7,11,35,308,43,78,429,625.133333333333,127.916666666667,2888.10169491525,2032.66071428571,64,63,127,95.0819672131148
"./Ship3_Latin-square/2019-10-04_09h52m_Subject 46899.txt","46899",2019-10-04,"09:52",0,75,60,8,7,15,12,0,1,13,16,2,2,20,938,118,124,1180,144.566666666667,94.2833333333333,2999.89830508475,1025.69491525424,17,53,70,100
"./Ship3_Latin-square/2019-10-04_09h52m_Subject 47081.txt","47081",2019-10-04,"09:52",8,82,60,9,13,22,17,2,7,26,12,5,1,18,594,88,165,847,114.233333333333,112.6,2566.06779661017,1582.45762711864,43,89,132,100
"./Ship3_Latin-square/2019-10-04_09h52m_Subject 47091.txt","47091",2019-10-04,"09:52",0,80,60,7,13,20,19,0,0,19,61,6,7,74,305,33,49,387,192.683333333333,175.616666666667,2999.91525423729,1872.96551724138,46,56,102,98.3606557377049
"./Ship3_Latin-square/2019-10-04_09h52m_Subject 47095.txt","47095",2019-10-04,"09:52",4,79,60,8,11,19,41,3,5,49,31,5,12,48,446,56,65,567,808.033333333333,210.216666666667,2776.16949152542,2188.05357142857,36,79,115,95.0819672131148
"./Ship3_Latin-square/2019-10-04_09h52m_Subject 47231.txt","47231",2019-10-04,"09:52",0,78,60,1,17,18,60,1,14,75,19,0,3,22,268,4,60,332,619.433333333333,131.466666666667,2999.91525423729,1166.125,8,44,52,100
"./Ship3_Latin-square/2019-10-04_09h52m_Subject 47238.txt","47238",2019-10-04,"09:52",4,76,60,8,8,16,20,2,2,24,39,9,3,51,537,76,69,682,150.966666666667,143.033333333333,2789.76271186441,1216.49152542373,42,28,70,100
"./Ship3_Latin-square/2019-10-04_09h52m_Subject 47242.txt","47242",2019-10-04,"09:52",4,77,60,6,11,17,21,4,1,26,38,2,9,49,652,57,131,840,158.966666666667,164.366666666667,2762.69491525424,1132.83050847458,44,42,86,100
"./Ship3_Latin-square/2019-10-04_09h52m_Subject 47244.txt","47244",2019-10-04,"09:52",2,80,60,9,11,20,7,4,2,13,38,12,7,57,869,138,132,1139,103.65,171.966666666667,2888.06779661017,1500.03389830508,69,89,158,100
"./Ship3_Latin-square/2019-10-04_09h52m_Subject 47633.txt","47633",2019-10-04,"09:52",2,81,60,9,12,21,23,0,5,28,66,12,20,98,370,101,80,551,335.35,163.733333333333,2891.50847457627,1792.44827586207,70,62,132,98.3606557377049
"./Ship3_Latin-square/2019-10-04_09h52m_Subject 47636.txt","47636",2019-10-04,"09:52",4,75,60,5,10,15,48,4,9,61,43,4,7,54,411,44,65,520,561.383333333333,163.033333333333,2769.47457627119,2544.25,111,109,220,95.0819672131148
"./Ship3_Latin-square/2019-10-04_09h52m_Subject 47752.txt","47752",2019-10-04,"09:52",0,81,60,8,13,21,41,5,9,55,23,9,9,41,649,92,189,930,473.583333333333,109.583333333333,2999.83050847458,1666.15254237288,55,57,112,100
"./Ship3_Latin-square/2019-10-04_09h52m_Subject 47767.txt","47767",2019-10-04,"09:52",4,80,60,10,10,20,23,1,3,27,33,9,8,50,280,46,38,364,351.083333333333,136.983333333333,2796.59322033898,1818.88461538462,45,59,104,91.8032786885246
"./Ship3_Latin-square/2019-10-04_09h52m_Subject 47768.txt","47768",2019-10-04,"09:52",4,83,60,13,10,23,20,4,0,24,21,13,16,50,455,126,75,656,234.95,133.316666666667,2810.13559322034,2495.78431372549,99,83,182,88.5245901639344
"./Ship3_Latin-square/2019-10-04_09h52m_Subject 47780.txt","47780",2019-10-04,"09:52",0,82,60,10,12,22,39,6,7,52,39,13,12,64,526,80,117,723,419.866666666667,148.933333333333,2999.89830508475,1611.93103448276,38,57,95,100
"./Ship3_Latin-square/2019-10-04_10h52m_Subject 47229.txt","47229",2019-10-04,"10:52",4,78,60,8,10,18,26,2,5,33,21,4,3,28,550,54,92,696,165.85,107.516666666667,2789.79661016949,1686.47058823529,24,112,136,90.1639344262295
